OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,geoname,Population,Households,Housing_Units,Vacancy_Rate,Pct_OwnerOccupiedUnits,White,African_American,AmerIn_AlaskaNative,Asian,NatHawaiian_PacIslander,Some_other_race,Two_or_more_races,Hispanic,OwnerOccupiedUnits,GroupQuartersPop,Age0_17,Age18_34,Age35_64,Age65andOver,OnePersonHouseholds,TwoPersonHouseholds,ThreePersonHouseholds,FourPersonHouseholds,FivePersonHouseholds,SixPersonHouseholds,SevenOrMorePersonHouseholds,SqMi,PopSqMi,Pop_2010,Pop_Change,MedianAge,SHAPESTArea,SHAPESTLength
3037,37,119,006105,1,371190061051,Block Group 1,"Block Group 1, Census Tract 61.05, Mecklenburg County, North Carolina",3132,1085,1116,0.02777778,0.76194939,1198,1691,4,26,0,136,77,321,1085,0,876,654,1381,221,220,325,268,210,54,8,0,2.95820358,1058.75066245,2673,513,36.1,82469652.7406654,43114.0378784608
3038,37,119,005509,3,371190055093,Block Group 3,"Block Group 3, Census Tract 55.09, Mecklenburg County, North Carolina",3475,1213,1300,0.06692308,0.66560847,1032,1783,0,24,0,566,70,617,1213,0,853,908,1475,239,240,418,261,205,89,0,0,0.7364114,4718.82971937,2515,-56,34.9,20529889.5408127,19600.5759337724
3039,37,119,004302,2,371190043022,Block Group 2,"Block Group 2, Census Tract 43.02, Mecklenburg County, North Carolina",2870,973,1070,0.09065421,0.32429614,193,2410,0,214,0,36,17,52,973,33,696,773,1021,380,406,227,116,83,104,23,14,0.64029186,4482.33091703,2295,452,33.4,17850241.148673,24481.4186401896
3040,37,119,006107,2,371190061072,Block Group 2,"Block Group 2, Census Tract 61.07, Mecklenburg County, North Carolina",2483,1259,1782,0.29349046,0,543,1777,0,74,0,38,51,250,1259,0,705,1056,722,0,697,291,163,0,108,0,0,0.795409,3121.66445187,1617,489,28.9,22174641.4939201,18151.1281863755
3041,37,119,005523,1,371190055231,Block Group 1,"Block Group 1, Census Tract 55.23, Mecklenburg County, North Carolina",909,632,680,0.07058824,0.16297787,341,568,0,0,0,0,0,70,632,0,161,497,215,36,507,45,10,70,0,0,0,2.21628512,410.14578485,495,398,28.7,61786235.8901555,32495.872724767
3042,37,119,004302,3,371190043023,Block Group 3,"Block Group 3, Census Tract 43.02, Mecklenburg County, North Carolina",1668,479,654,0.2675841,0.40040241,82,1424,0,83,0,0,79,72,479,0,774,236,608,50,113,107,117,63,9,38,32,0.3569448,4672.99145414,1228,432,21.4,9951010.2267834,13974.8860255984
3043,37,119,005307,2,371190053072,Block Group 2,"Block Group 2, Census Tract 53.07, Mecklenburg County, North Carolina",1517,497,529,0.06049149,0.34699454,317,506,0,100,0,585,9,700,497,120,460,478,424,155,205,94,92,14,52,13,27,0.21206804,7153.36455224,1346,-263,28.3,5912093.85797969,13351.1659645415
3044,37,119,005848,2,371190058482,Block Group 2,"Block Group 2, Census Tract 58.48, Mecklenburg County, North Carolina",2027,578,610,0.05245902,0.98467433,1877,37,6,68,0,0,39,194,578,0,653,258,923,193,17,168,142,146,97,0,8,0.79489091,2550.03545078,1789,-104,40.4,22160197.9811299,23810.7026268514
3045,37,119,001509,2,371190015092,Block Group 2,"Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina",2090,761,787,0.03303685,0.43221477,621,1068,0,66,0,269,66,906,761,5,661,479,677,273,224,288,68,72,99,10,0,1.13324602,1844.259731,1813,110,31.4,31592959.4145852,40530.5952344588
3046,37,119,005912,2,371190059122,Block Group 2,"Block Group 2, Census Tract 59.12, Mecklenburg County, North Carolina",5235,2101,2187,0.03932327,0.41104689,2332,2206,0,259,0,230,208,1218,2101,0,1239,2017,1679,300,805,631,294,163,166,42,0,1.13880666,4596.91726777,3232,423,28.5,31747980.6027955,27313.196092814
3047,37,119,005516,1,371190055161,Block Group 1,"Block Group 1, Census Tract 55.16, Mecklenburg County, North Carolina",2122,636,636,0,0.82565789,1246,802,0,27,0,0,47,104,636,0,745,310,890,177,52,183,126,211,54,10,0,0.47304199,4485.85970138,1762,129,35.1,13187600.9971043,18648.2239793588
3048,37,119,005906,1,371190059061,Block Group 1,"Block Group 1, Census Tract 59.06, Mecklenburg County, North Carolina",2218,911,964,0.05497925,0.78954082,1340,599,0,111,0,161,7,234,911,0,436,388,1052,342,234,403,108,110,48,0,8,4.01921329,551.84928989,1657,497,39.7,112048787.506237,53467.4862210729
3049,37,119,001801,1,371190018011,Block Group 1,"Block Group 1, Census Tract 18.01, Mecklenburg County, North Carolina",386,205,241,0.14937759,0.06914894,206,165,2,13,0,0,0,45,205,16,26,170,176,14,103,94,4,0,0,0,4,0.28394915,1359.39832889,373,26,34.7,7916016.43625371,13458.1959397365
3050,37,119,001504,1,371190015041,Block Group 1,"Block Group 1, Census Tract 15.04, Mecklenburg County, North Carolina",3120,1111,1111,0,0.39156627,1170,1713,0,0,0,60,177,882,1111,0,953,784,1035,348,246,439,249,0,113,51,13,0.54746048,5699.0415089,2868,1743,31.9,15262261.1132213,17994.0372297454
3051,37,119,006010,2,371190060102,Block Group 2,"Block Group 2, Census Tract 60.10, Mecklenburg County, North Carolina",2071,625,720,0.13194444,0.81355932,369,1311,0,74,0,283,34,324,625,0,515,407,984,165,108,223,112,59,53,44,26,0.97677114,2120.25101397,1988,76,37.4,27230707.558566,21250.6747262619
3052,37,119,005914,2,371190059142,Block Group 2,"Block Group 2, Census Tract 59.14, Mecklenburg County, North Carolina",1275,473,473,0,0.91415313,762,492,0,6,0,2,13,72,473,16,311,238,637,89,130,158,103,8,53,21,0,0.3018827,4223.49475475,1128,246,40.2,8415973.08785137,11601.1597262452
3053,37,119,005306,1,371190053061,Block Group 1,"Block Group 1, Census Tract 53.06, Mecklenburg County, North Carolina",522,243,313,0.22364217,0.59292035,76,345,0,0,0,94,7,122,243,0,37,81,263,141,119,78,30,5,11,0,0,0.25518659,2045.56203365,740,-186,53.2,7114165.30514473,16261.8874200492
3054,37,119,002906,2,371190029062,Block Group 2,"Block Group 2, Census Tract 29.06, Mecklenburg County, North Carolina",1933,1014,1167,0.1311054,0.61935484,1502,143,24,14,0,12,238,49,1014,63,361,366,835,371,487,321,76,114,16,0,0,0.48901022,3952.88262074,1353,356,42.3,13632767.8875936,18186.9757748148
3055,37,119,004200,2,371190042002,Block Group 2,"Block Group 2, Census Tract 42, Mecklenburg County, North Carolina",782,357,414,0.13768116,0.33333333,221,539,0,0,0,0,22,0,357,0,178,251,242,111,219,77,28,0,0,15,18,0.17180263,4551.73474353,727,116,34,4789563.2131291,10242.80908103
3056,37,119,000300,1,371190003001,Block Group 1,"Block Group 1, Census Tract 3, Mecklenburg County, North Carolina",1115,799,937,0.14727855,0.46181172,770,319,0,10,0,5,11,0,799,0,57,402,553,103,551,201,43,0,4,0,0,0.31174747,3576.61282704,407,375,38.4,8690985.82522148,15153.8053293747
3057,37,119,001915,1,371190019151,Block Group 1,"Block Group 1, Census Tract 19.15, Mecklenburg County, North Carolina",1606,721,744,0.03091398,0.27177177,615,901,0,33,0,0,57,318,721,0,420,370,700,116,218,263,200,40,0,0,0,0.27477686,5844.74253036,1287,152,35.3,7660308.44177266,12462.7463847231
3058,37,119,006209,1,371190062091,Block Group 1,"Block Group 1, Census Tract 62.09, Mecklenburg County, North Carolina",1202,465,499,0.06813627,0.77285319,786,334,11,11,0,21,39,32,465,0,366,180,474,182,160,152,44,44,45,20,0,0.43967851,2733.81566909,464,263,37.8,12257484.4247314,17551.8226831825
3059,37,119,001923,2,371190019232,Block Group 2,"Block Group 2, Census Tract 19.23, Mecklenburg County, North Carolina",1343,427,427,0,0.65238095,440,375,0,23,0,483,22,545,427,11,289,295,592,167,107,67,129,89,0,35,0,0.31864412,4214.73335205,1217,725,40.6,8883252.72013047,20479.0456261097
3060,37,119,003016,2,371190030162,Block Group 2,"Block Group 2, Census Tract 30.16, Mecklenburg County, North Carolina",1002,325,325,0,0.97411003,955,28,0,11,0,0,8,0,325,0,322,86,459,135,36,111,91,35,22,26,4,0.55258887,1813.28299283,882,-44,47.1,15405231.8240785,19721.8581009245
3061,37,119,000800,1,371190008001,Block Group 1,"Block Group 1, Census Tract 8, Mecklenburg County, North Carolina",1989,631,765,0.1751634,0.3362069,378,1280,0,38,239,17,37,29,631,0,437,697,743,112,223,132,151,73,28,12,12,0.37993429,5235.11578805,1696,496,32,10591917.838749,13540.9487989034
3062,37,119,003400,2,371190034002,Block Group 2,"Block Group 2, Census Tract 34, Mecklenburg County, North Carolina",1085,462,508,0.09055118,0.54545455,958,35,5,0,0,1,86,2,462,36,256,366,352,111,149,189,40,46,38,0,0,0.16842348,6442.09465331,855,348,33.2,4695358.27490313,9110.72072390606
3063,37,119,001917,1,371190019171,Block Group 1,"Block Group 1, Census Tract 19.17, Mecklenburg County, North Carolina",2256,618,618,0,0.61538462,670,714,7,86,0,742,37,927,618,0,692,623,761,180,71,166,128,140,78,35,0,0.81278182,2775.65263455,1875,460,27.7,22658966.1294771,20585.1645128339
3064,37,119,005403,1,371190054031,Block Group 1,"Block Group 1, Census Tract 54.03, Mecklenburg County, North Carolina",3070,1202,1268,0.05205047,0.55335968,493,1888,0,272,0,396,21,519,1202,30,662,729,1256,423,449,379,128,140,96,0,10,1.4993347,2047.57483436,2294,239,37.6,41798885.1819588,35905.2275800404
3065,37,119,003500,2,371190035002,Block Group 2,"Block Group 2, Census Tract 35, Mecklenburg County, North Carolina",1287,598,669,0.10612855,0.73148148,1183,0,0,79,0,0,25,38,598,0,250,238,638,161,229,205,40,103,21,0,0,0.3267434,3938.87068568,1213,55,42.5,9109046.78757148,13949.738401358
3066,37,119,005520,2,371190055202,Block Group 2,"Block Group 2, Census Tract 55.20, Mecklenburg County, North Carolina",591,229,263,0.12927757,0.85185185,270,115,0,50,0,137,19,164,229,0,185,165,203,38,65,55,83,6,10,10,0,0.92872055,636.35934405,742,-144,30.4,25891139.327925,22543.9569387262
3067,37,119,006104,2,371190061042,Block Group 2,"Block Group 2, Census Tract 61.04, Mecklenburg County, North Carolina",1567,591,706,0.16288952,0.65367965,596,730,0,0,0,190,51,180,591,0,428,355,620,164,180,185,62,128,36,0,0,2.56127203,611.80537703,1280,142,35,71403880.5585836,39097.9273408244
3068,37,119,001802,2,371190018022,Block Group 2,"Block Group 2, Census Tract 18.02, Mecklenburg County, North Carolina",1655,857,920,0.06847826,0.2700565,1155,405,12,51,0,0,32,84,857,8,260,437,800,158,406,308,79,45,19,0,0,0.613333,2698.37103172,1495,164,42.2,17098674.2693293,20423.4981349367
3069,37,119,001609,2,371190016092,Block Group 2,"Block Group 2, Census Tract 16.09, Mecklenburg County, North Carolina",2871,995,1038,0.04142582,0.43024494,1048,1027,0,245,0,386,165,1012,995,0,736,625,1114,396,340,269,148,84,90,34,30,0.51907274,5531.01671261,2403,126,36.2,14470859.613066,18153.9915106863
3070,37,119,001504,2,371190015042,Block Group 2,"Block Group 2, Census Tract 15.04, Mecklenburg County, North Carolina",1812,548,595,0.0789916,0.77335984,288,971,0,145,0,334,74,275,548,0,411,390,775,236,93,209,135,50,28,0,33,0.45582602,3975.20088915,1875,-444,42.7,12707649.2042684,15665.0663831904
3071,37,119,002003,2,371190020032,Block Group 2,"Block Group 2, Census Tract 20.03, Mecklenburg County, North Carolina",767,334,342,0.02339181,0.87740385,757,10,0,0,0,0,0,0,334,0,200,165,193,209,122,60,107,45,0,0,0,0.36449869,2104.25996318,1040,-9,43.2,10161599.5537033,17173.366958344
3072,37,119,003808,2,371190038082,Block Group 2,"Block Group 2, Census Tract 38.08, Mecklenburg County, North Carolina",4039,1213,1300,0.06692308,0.2021904,2613,857,18,129,0,411,11,2714,1213,0,1223,1461,1230,125,360,342,158,141,113,25,74,0.57553266,7017.84673697,3265,783,28.9,16044865.4284393,18318.6666597362
3073,37,119,005710,1,371190057101,Block Group 1,"Block Group 1, Census Tract 57.10, Mecklenburg County, North Carolina",2489,776,835,0.07065868,0.74766355,1474,593,23,66,0,241,92,773,776,0,546,699,975,269,81,313,167,129,52,34,0,0.72960548,3411.43271018,1930,715,35,20340152.1050467,19823.0454381701
3074,37,119,003902,3,371190039023,Block Group 3,"Block Group 3, Census Tract 39.02, Mecklenburg County, North Carolina",665,314,348,0.09770115,0.14089347,68,446,0,0,0,0,151,60,314,0,221,135,175,134,132,130,17,0,35,0,0,0.58386251,1138.9667749,909,-218,32.1,16277087.3983383,21286.8182961429
3075,37,119,006214,2,371190062142,Block Group 2,"Block Group 2, Census Tract 62.14, Mecklenburg County, North Carolina",2301,886,894,0.00894855,0.94887526,2122,128,0,41,0,10,0,32,886,0,475,456,1072,298,211,325,138,147,53,12,0,1.05232097,2186.59521724,2796,-142,43.6,29336907.6671281,25830.1978482506
3076,37,119,001508,1,371190015081,Block Group 1,"Block Group 1, Census Tract 15.08, Mecklenburg County, North Carolina",2665,985,1012,0.02667984,0.75,974,1295,84,108,0,204,0,676,985,5,632,664,1139,230,247,410,95,83,120,30,0,1.06229847,2508.71113464,2494,-24,35.4,29615063.2484076,24126.0164936896
3077,37,119,005712,1,371190057121,Block Group 1,"Block Group 1, Census Tract 57.12, Mecklenburg County, North Carolina",2818,912,912,0,0.88198103,2547,131,8,0,0,81,51,88,912,0,579,763,1105,371,75,364,201,207,65,0,0,1.42135895,1982.60967084,2089,531,35.5,39625054.9262164,30062.0197363909
3078,37,119,002400,3,371190024003,Block Group 3,"Block Group 3, Census Tract 24, Mecklenburg County, North Carolina",532,257,284,0.09507042,0.52608696,510,22,0,0,0,0,0,0,257,0,128,154,203,47,132,62,22,32,0,9,0,0.2029001,2621.97997931,547,-101,33.3,5656507.53630254,10200.5467995819
3079,37,119,005200,1,371190052001,Block Group 1,"Block Group 1, Census Tract 52, Mecklenburg County, North Carolina",355,199,211,0.05687204,0.63302752,14,298,0,0,0,21,22,21,199,0,69,76,113,97,130,41,11,11,6,0,0,0.31379657,1131.30618349,614,-9,39,8748111.27217598,13841.2973304028
3080,37,119,006203,3,371190062033,Block Group 3,"Block Group 3, Census Tract 62.03, Mecklenburg County, North Carolina",2080,883,1123,0.21371327,0.81430364,1895,72,0,61,0,52,0,24,883,0,343,207,975,555,213,398,120,139,13,0,0,2.31068834,900.16466695,1770,-158,51.6,64418036.0265598,42435.1361929417
3081,37,119,000100,5,371190001005,Block Group 5,"Block Group 5, Census Tract 1, Mecklenburg County, North Carolina",735,385,385,0,0.14826498,546,85,11,29,0,0,64,77,385,0,11,492,205,27,112,265,8,0,0,0,0,0.25238831,2912.17925268,443,126,27.6,7036154.1204916,11643.9250922677
3082,37,119,005511,2,371190055112,Block Group 2,"Block Group 2, Census Tract 55.11, Mecklenburg County, North Carolina",1720,810,934,0.13276231,0.24193548,558,944,0,25,0,17,176,105,810,0,295,670,708,47,382,253,102,30,18,7,18,0.27064109,6355.28034564,1222,340,30.9,7545010.46232109,11892.9646442083
3083,37,119,001702,4,371190017024,Block Group 4,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",3007,908,1054,0.13851992,0.13116592,827,1048,0,347,0,541,244,1198,908,0,917,1029,946,115,133,244,282,169,52,0,28,0.32420045,9275.12592904,2135,463,26.8,9038153.62182598,15806.3893683627
3084,37,119,003802,1,371190038021,Block Group 1,"Block Group 1, Census Tract 38.02, Mecklenburg County, North Carolina",996,349,415,0.15903614,0.74133949,93,874,0,29,0,0,0,93,349,0,196,106,418,276,82,146,59,21,35,6,0,0.28170941,3535.55814838,984,333,47.6,7853576.08232051,11295.5106951588
3085,37,119,004800,2,371190048002,Block Group 2,"Block Group 2, Census Tract 48, Mecklenburg County, North Carolina",1110,426,567,0.24867725,0.54451346,0,1093,0,0,0,17,0,17,426,0,148,190,477,295,185,151,23,50,0,6,11,0.25189188,4406.65256855,1070,175,57,7022314.38739316,11212.1937452366
3086,37,119,980300,1,371199803001,Block Group 1,"Block Group 1, Census Tract 9803, Mecklenburg County, North Carolina",28,13,13,0,0,28,0,0,0,0,0,0,15,13,0,0,0,15,13,0,13,0,0,0,0,0,0.18648639,150.14500522,0,0,,5198921.41760586,9479.12148201167
3087,37,119,005830,1,371190058301,Block Group 1,"Block Group 1, Census Tract 58.30, Mecklenburg County, North Carolina",1358,651,717,0.09205021,0.67908309,1109,233,13,0,0,0,3,133,651,0,343,249,602,164,315,182,51,83,0,20,0,0.48971576,2773.03715935,1442,184,39,13652437.2435594,19736.7408951463
3088,37,119,003600,4,371190036004,Block Group 4,"Block Group 4, Census Tract 36, Mecklenburg County, North Carolina",1028,256,330,0.22424242,0.2983871,77,703,0,0,0,232,16,232,256,0,542,148,217,121,51,40,62,55,0,0,48,0.26477786,3882.49984345,768,235,16.9,7381553.54723066,12429.1682352522
3089,37,119,005828,3,371190058283,Block Group 3,"Block Group 3, Census Tract 58.28, Mecklenburg County, North Carolina",1125,670,739,0.09336942,0.65820896,967,84,0,10,0,31,33,85,670,0,149,329,417,230,405,204,20,41,0,0,0,0.31344827,3589.10897801,1089,18,40.7,8738401.33453262,14867.0492242201
3090,37,119,004200,4,371190042004,Block Group 4,"Block Group 4, Census Tract 42, Mecklenburg County, North Carolina",1418,447,540,0.17222222,0.18141593,392,1005,0,0,0,0,21,101,447,0,375,324,633,86,130,123,76,83,0,35,0,0.40719353,3482.37360255,1043,263,35.4,11351858.7689016,15012.659332487
3091,37,119,003013,1,371190030131,Block Group 1,"Block Group 1, Census Tract 30.13, Mecklenburg County, North Carolina",2700,1065,1122,0.05080214,0.63227513,2576,25,0,99,0,0,0,93,1065,0,524,313,1368,495,168,558,125,136,65,13,0,1.33053077,2029.26535852,2716,225,51.1,37092920.758674,36604.3541276271
3092,37,119,004000,2,371190040002,Block Group 2,"Block Group 2, Census Tract 40, Mecklenburg County, North Carolina",703,325,383,0.15143603,0.40338983,149,499,0,0,0,55,0,55,325,0,77,125,349,152,147,108,51,8,11,0,0,0.39159991,1795.19959542,833,-204,51,10917135.3743031,16604.7181213841
3093,37,119,005840,1,371190058401,Block Group 1,"Block Group 1, Census Tract 58.40, Mecklenburg County, North Carolina",2289,865,947,0.08658923,0.53485714,1993,207,0,20,0,0,69,98,865,0,718,318,1067,186,208,235,233,128,47,14,0,1.01237978,2261.00920348,2061,138,37,28223415.6678543,24736.3242785563
3094,37,119,006215,1,371190062151,Block Group 1,"Block Group 1, Census Tract 62.15, Mecklenburg County, North Carolina",2641,1026,1123,0.08637578,0.61747344,1762,589,0,11,0,279,0,896,1026,0,696,683,964,298,330,304,212,130,16,11,23,4.95689319,532.79340481,1878,226,33.9,138189698.289108,51262.3733605438
3095,37,119,003007,1,371190030071,Block Group 1,"Block Group 1, Census Tract 30.07, Mecklenburg County, North Carolina",832,305,305,0,1,787,0,0,45,0,0,0,0,305,0,246,31,385,170,19,190,0,63,15,18,0,0.47881799,1737.61223967,819,-163,45.5,13348626.0207002,15564.7795537919
